id,title,genres,keywords
978,Seven Years in Tibet,"['Adventure', 'Drama', 'History']","['buddhism', 'himalaya', 'austria', 'mountain', 'buddhist', 'monk', 'world', 'war', 'prisoners', 'war', 'monsoon', 'tibet', 'lama', 'mountaineer', 'lhasa', 'wedding']"
985,Eraserhead,"['Drama', 'Fantasy', 'Horror', 'Science', 'Fiction']","['baby', 'mutant', 'claustrophobia', 'nightmare', 'pencil', 'eraser', 'surrealism', 'independent', 'film', 'torture', 'parallel', 'world', 'cool', 'hair']"
1018,Mulholland Drive,"['Thriller', 'Drama', 'Mystery']","['schizophrenia', 'identity', 'amnesia', 'loss', 'sense', 'reality', 'suppressed', 'past', 'trauma', 'key', 'bisexuality', 'hallucination', 'surreal', 'job', 'interview', 'casting', 'suspense', 'independent', 'film', 'lesbian']"
1089,Point Break,"['Action', 'Thriller', 'Crime']","['surfer', 'undercover', 'wave', 'surfboard', 'self-destruction', 'self-discovery', 'parachute', 'police', 'operation', 'parachuting', 'moral', 'conflict', 'fbi', 'agent', 'woman', 'director']"
1090,The Thirteenth Floor,"['Thriller', 'Science', 'Fiction', 'Mystery']","['artificial', 'intelligence', 'simulation', 'computer', 'program', 'virtual', 'reality', 'dystopia', 'murder']"
1091,The Thing,"['Horror', 'Mystery', 'Science', 'Fiction']","['ice', 'space', 'marine', 'paranoia', 'snow', 'storm', 'norwegian', 'research', 'station', 'alien', 'remake', 'alien', 'antarctica', 'shape', 'shifting', 'alien', 'sled', 'dogs']"
1103,Escape from New York,"['Science', 'Fiction', 'Action']","['taxi', 'street', 'gang', 'usa', 'president', 'war', 'veteran', 'hostage', 'kidnapping', 'liberation', 'prisoners', 'anti', 'hero', 'gangster', 'boss', 'dystopia', 'police', 'operation', 'attempt', 'escape', 'cyberpunk', 'reluctant', 'hero']"
1124,The Prestige,"['Drama', 'Mystery', 'Thriller']","['competition', 'secret', 'obsession', 'magic', 'dying', 'death', 'class', 'society', 'illusion', 'tricks', 'hostility', 'class', 'rivalry']"
1164,Babel,['Drama'],"['terror', 'loss', 'mother', 'gun', 'morocco', 'deaf-mute', 'ecstasy', 'illegal', 'immigration', 'first', 'time', 'nanny', 'daughter', 'bullet', 'wound', 'ensemble', 'cast']"
1165,The Queen,['Drama'],"['upper', 'class', 'loss', 'mother', 'great', 'britain', 'sadness', 'queen', 'monarchy', 'paparazzi', 'prime', 'minister', 'headline', 'oscar', 'award', 'dying', 'death', 'queen', 'elisa', 'beth', 'prince', 'charles', 'bucking', 'ham', 'palace', 'royal', 'family', 'lady', 'diana', 'spencer']"
1213,The Talented Mr. Ripley,"['Thriller', 'Crime', 'Drama']","['venice', 'italy', 'gay', 'new', 'york', 'lovesickness', 'double', 'life', 'dual', 'identity', 'jealousy', 'secret', 'identity', 'new', 'love', 'homicide', 'atlantic', 'ocean', 'new', 'identity', 'planned', 'murder', 'prosecution', 'yacht', 'ship', 'inferiority', 'false', 'identity', 'beguilement', 'rejection', 'inferiority', 'complex', 'ocean', 'liner', 'friendship', 'homosexuality', 'wealth', 'cowardliness', 'envy']"
1246,Rocky Balboa,['Drama'],"['philadelphia', 'transporter', 'fight', 'love', 'ones', 'life', 'publicity', 'boxer', 'grave', 'tombstone', 'station', 'boxing', 'match', 'comeback', 'training', 'restaurant', 'owner', 'world', 'champion', 'challenger', 'virtual', 'fight', 'defeat', 'victory', 'cancer', 'over-the-hill', 'fighter']"
1247,The Good Shepherd,"['Drama', 'Thriller', 'History']","['london', 'england', 'berlin', 'usa', 'spy', 'cia', 'cuba', 'wife', 'husband', 'relationship', 'mentor', 'return', 'cold', 'war', 'kongo', 'leaving', 'ones', 'family', 'kgb', 'childhood', 'memory', 'wife', 'invasion', 'bay', 'pigs', 'family', 'child']"
1248,Hannibal Rising,"['Crime', 'Drama', 'Thriller']","['winter', 'psychopath', 'horror', 'serial', 'killer']"
1250,Ghost Rider,"['Thriller', 'Action', 'Fantasy', 'Horror']","['religion', 'supernatural', 'dying', 'death', 'devils', 'son', 'ghost', 'world', 'stunts', 'flame', 'based', 'comic', 'demon']"
1251,Letters from Iwo Jima,"['Action', 'Adventure', 'Drama', 'War']","['world', 'war', 'cave', 'dying', 'death', 'pacific', 'theater', 'japanese', 'army', 'imperial', 'japan']"
1262,Stranger Than Fiction,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['professor', 'literature', 'love', 'romantic', 'comedy', 'author', 'fate', 'death', 'dying', 'novelist', 'publisher']"
1265,Bridge to Terabithia,"['Adventure', 'Drama', 'Family']","['brother', 'sister', 'relationship', 'friendship', 'bullying', 'neighbor', 'school', 'drawing', 'based', 'book', 'school', 'bus', 'imagination', 'creek', 'clubhouse', 'reality', 'fantasy', 'outsider', 'fantasy', 'world', 'overflowing', 'imagination']"
1266,Street Kings,"['Action', 'Crime', 'Drama', 'Thriller']",['police']
1267,Meet the Robinsons,"['Animation', 'Comedy', 'Family']","['saving', 'world', 'tyrannosaurus', 'rex', 'adoption', 'future', 'time', 'travel', 'time', 'machine', 'mythical', 'creature', 'friendship', 'best', 'friend', 'rescue', 'team', 'family']"
1268,Mr. Bean's Holiday,"['Family', 'Comedy']","['holiday', 'france', 'film', 'director', 'chaos', 'clumsy', 'fellow', 'drop', 'brick']"
1271,300,"['Action', 'Adventure', 'War']","['evisceration', 'javelin', 'shield', 'army', 'fall', 'height', 'ancient', 'world', 'minions']"
1272,Sunshine,"['Science', 'Fiction', 'Thriller']","['saving', 'world', 'bomb', 'sun', 'space', 'marine', 'sunlight', 'solar', 'energy', 'space', 'mission', 'earth', 'expiration']"
1273,TMNT,"['Adventure', 'Animation', 'Comedy', 'Family']","['new', 'york', 'brother', 'brother', 'relationship', 'journalist', 'martial', 'arts', 'crime', 'fighter', 'secret', 'identity', 'mutant', 'turtle', 'love', 'based', 'comic', 'reunion', 'brother', 'aga', 'inst', 'brother']"
1278,The Dreamers,"['Drama', 'Romance']","['paris', 'love', 'triangle', 'male', 'nudity', 'female', 'nudity', 'sex', 'hotel', 'sexuality', 'flat', 'bathing', 'riot', 'first', 'time', 'students', 'movement', 'crush', 'american', 'twins', 'apartment', 'incest']"
1281,Bean,['Comedy'],"['paris', 'london', 'england', 'california', 'airport', 'vault', 'destroy', 'museum', 'arts', 'culture', 'chaos', 'repair', 'clumsy', 'fellow', 'guard', 'arts', 'expert', 'host', 'family', 'damage', 'poster', 'artwork', 'creativity', 'painting', 'hospital', 'amusement', 'park', 'teenage', 'rebellion', 'laxative']"
1359,American Psycho,"['Thriller', 'Drama', 'Crime']","['based', 'novel', 'wall', 'street', 'psychopath', 'white', 'collar', 'harvard', 'business', 'school', 'child', 'divorce', 'unreliable', 'narrator', 'woman', 'director', 'voice', 'imitation']"
1360,Frida,"['Drama', 'Romance']","['painter', 'love', 'ones', 'life', 'disabled', 'woman', 'director']"
1366,Rocky,['Drama'],"['underdog', 'philadelphia', 'transporter', 'fight', 'love', 'ones', 'life', 'publicity', 'boxer', 'independence', 'boxing', 'match', 'training', 'lovers', 'surprise', 'world', 'champion', 'amateur', 'victory']"
1367,Rocky II,['Drama'],"['transporter', 'coma', 'wife', 'husband', 'relationship', 'intensive', 'care', 'hero', 'love', 'ones', 'life', 'publicity', 'boxer', 'boxing', 'match', 'training', 'world', 'champion', 'victory', 'sport', 'hospital']"
1368,First Blood,"['Action', 'Adventure', 'Thriller', 'War']","['prison', 'vietnam', 'veteran', 'falsely', 'accused', 'police', 'brutality', 'sheriff', 'guerrilla', 'sub', 'machine', 'gun', 'gun', 'destroy', 'self-defense', 'vietnam', 'vietnam', 'war', 'prosecution', 'dying', 'death', 'police', 'operation', 'attempt', 'escape', 'matter', 'life', 'death', 'survivor', 'tramp', 'national', 'guard', 'weapon', 'firearm', 'police', 'escape', 'rural', 'setting']"
1369,Rambo: First Blood Part II,"['Action', 'Adventure', 'Thriller', 'War']","['usa', 'vietnam', 'veteran', 'sub', 'machine', 'gun', 'prisoner', 'prisoners', 'war', 'liberation', 'prisoners', 'liberation', 'vietnam', 'vietnam', 'war', 'chase', 'machine', 'gun', 'u.s.', 'army', 'forest', 'photography', 'government', 'war', 'revenge', 'soldier', 'agent', 'denunciation']"
1370,Rambo III,"['Action', 'Adventure', 'Thriller', 'War']","['competition', 'sub', 'machine', 'gun', 'soviet', 'union', 'liberation', 'russian', 'soviet', 'troops', 'thailand', 'freedom', 'fighter', 'afghanistan', 'war', 'freedom', 'machine', 'gun', 'mujahid', 'reality', 'show', 'western', 'japanese', 'food', 'soap', 'opera']"
1371,Rocky III,['Drama'],"['transporter', 'trainer', 'boxer', 'dying', 'death', 'boxing', 'match', 'comeback', 'training', 'world', 'champion', 'challenger', 'rematch', 'defeat', 'victory', 'sport', 'revenge', 'fame', 'wealth']"
1372,Blood Diamond,"['Drama', 'Thriller', 'Action']","['rebel', 'journalist', 'journalism', 'loss', 'family', 'slavery', 'mercenary', 'diamond', 'mine', 'sierra', 'leone', 'bootlegger', 'fisherman', 'special', 'unit', 'smuggling', 'genocide', 'rwanda', 'oppression']"
1374,Rocky IV,['Drama'],"['usa', 'transporter', 'loss', 'lover', 'cold', 'war', 'soviet', 'union', 'boxer', 'kgb', 'dying', 'death', 'loss', 'powers', 'boxing', 'match', 'training', 'matter', 'life', 'death', 'friendship', 'victory', 'sport', 'revenge']"
1375,Rocky V,['Drama'],"['philadelphia', 'transporter', 'father', 'son', 'relationship', 'cataclysm', 'trainer', 'restart', 'bankrupt', 'boxer', 'disappointment', 'career', 'boxing', 'match', 'training', 'world', 'champion', 'challenger', 'street', 'riots', 'sponsorship', 'challenge', 'champion', 'tax', 'consultant', 'boxing', 'school', 'praise', 'friendship', 'sport', 'father', 'figure']"
1381,The Fountain,"['Drama', 'Adventure', 'Science', 'Fiction', 'Romance']","['brain', 'tumor', 'operation', 'queen', 'love', 'ones', 'life', 'surgeon', 'tree', 'dying', 'death', 'transience', 'immortality', 'maya', 'civilization', 'monkey', 'conquest']"
1389,Out of Sight,"['Romance', 'Comedy', 'Crime']","['journalist', 'bedroom', 'purse', 'trunk', 'elm', 'ore', 'leonard']"
1402,The Pursuit of Happyness,['Drama'],"['single', 'parent', 'homeless', 'person', 'bus', 'worker', 'homelessness', 'work', 'church', 'service', 'bad', 'luck', 'biography', 'salesman', 'stockbroker']"
1422,The Departed,"['Drama', 'Thriller', 'Crime']","['undercover', 'boston', 'police', 'friends', 'mafia', 'undercover', 'cop', 'mobster', 'mole', 'state', 'police', 'police', 'training', 'realtor']"
1427,Perfume: The Story of a Murderer,"['Crime', 'Fantasy', 'Drama']","['paris', 'female', 'nudity', 'prostitute', 'small', 'town', 'obsession', 'orgy', 'bad', 'smell', 'nudity', 'lone', 'wolf', 'lavender', 'nose', 'child', 'prodigy', 'fish', 'market', 'daughter', 'supernatural', 'genius', 'home', 'death', 'perfume']"
1428,Once Upon a Time in Mexico,['Action'],"['corruption', 'cia']"
1429,25th Hour,"['Crime', 'Drama']","['prison', 'prisoner', 'dream', 'drug', 'dealer', 'nightclub', 'american', 'dream', 'male', 'friendship', 'melancholy', 'girlfriend', 'friendship']"
1430,Bowling for Columbine,['Documentary'],"['usa', 'canada', 'gun', 'homicide', 'shoot', 'dead', 'checks', 'balances', 'columbine', 'oklahoma', 'city', 'bombing', 'gun', 'violence', 'person', 'running', 'amok']"
1443,The Virgin Suicides,"['Drama', 'Romance']","['michigan', '1970s', 'youth', 'family', 'woman', 'director']"
1452,Superman Returns,"['Adventure', 'Fantasy', 'Action', 'Science', 'Fiction']","['saving', 'world', 'comics', 'invulnerability', 'sequel', 'super', 'hero', 'based', 'comic', 'super', 'powers', 'superhuman', 'strength']"
1487,Hellboy,"['Fantasy', 'Action', 'Science', 'Fiction']","['black', 'magic', 'fistfight', 'cover-up', 'super', 'hero', 'paranormal', 'phenomena', 'narration', 'grave', 'demon', 'occult', 'combat', 'photography', 'reanimated', 'corpse']"
1491,The Illusionist,"['Fantasy', 'Drama', 'Thriller', 'Romance']","['magic', 'princess', 'love', 'rivalry', 'vienna', 'austria', 'crown', 'prince', 'duchess', 'supernatural', 'power', 'childhood', 'sweetheart', 'vienna']"
1493,Miss Congeniality,"['Comedy', 'Crime', 'Action']","['undercover', 'agent', 'beauty', 'contest', 'terrorism']"
1495,Kingdom of Heaven,"['Drama', 'Action', 'Adventure', 'History', 'War']","['crusade', 'epic', 'knight', 'swordsman', 'order', 'templars', 'religious', 'knight', 'templars', 'saladin', 'king']"
1498,Teenage Mutant Ninja Turtles,"['Science', 'Fiction', 'Action', 'Adventure', 'Comedy', 'Family']","['skateboarding', 'martial', 'arts', 'mutant', 'pizza', 'delivery', 'ninja', 'new', 'york', 'city']"
1523,The Last King of Scotland,['Drama'],"['dictator', '1970s', 'general', 'kidnapping', 'naivety', 'luxury', 'oscar', 'award', 'charisma', 'polygamy', 'uganda', 'dictatorship']"
1535,Spy Game,"['Action', 'Crime', 'Thriller']","['spy', 'china', 'cia', 'cold', 'war']"
1537,Changing Lanes,"['Action', 'Adventure', 'Crime', 'Thriller']","['new', 'york', 'custody', 'battle', 'suspense', 'lawyer']"
1538,Collateral,"['Drama', 'Crime', 'Thriller']","['california', 'taxi', 'assassin', 'hostage', 'taxi', 'driver', 'fbi', 'hitman', 'police', 'murderer', 'crime', 'criminal', 'gun', 'violence']"
1541,Thelma & Louise,"['Drama', 'Thriller', 'Crime', 'Adventure']","['usa', 'southern', 'usa', 'waitress', 'self-defense', 'highway', 'arkansas', 'grand', 'canyon', 'drive', 'cliff']"
1542,Office Space,"['Comedy', 'Crime']","['suburbia', 'downsizing', 'software', 'engineer', 'dallas', 'texas', 'beach', 'resort', 'relationship', 'laziness', 'business', 'rivalry']"
1547,The Lost Boys,"['Horror', 'Comedy']","['street', 'gang', 'small', 'town', 'vampire', 'comic', 'book', 'boardwalk', 'single', 'amusement', 'park', 'mother', 'son', 'relationship']"
1548,Ghost World,"['Comedy', 'Drama']","['high', 'school', 'friends', 'art', 'class', 'record', 'collector', 'plaster', 'personal', 'blues', 'music', 'prank', 'telephone', 'call']"
1551,Flatliners,"['Drama', 'Horror', 'Science', 'Fiction', 'Thriller']","['life', 'death', 'afterlife', 'swing', 'memory', 'medical', 'student', 'confetti']"
1562,28 Weeks Later,"['Horror', 'Thriller', 'Science', 'Fiction']","['london', 'england', 'loss', 'mother', 'loss', 'family', 'mutant', 'pest', 'dying', 'death', 'chaos', 'parts', 'dead', 'body', 'survivor', 'supernatural', 'survival', 'run', 'zombie', 'danger', 'escapade', 'virus', 'plague', 'female', 'corpse', 'siblings', 'relations', 'deadly', 'chases', 'races', 'chaos', 'may', 'ham', 'human', 'nature']"
1571,Live Free or Die Hard,"['Action', 'Thriller']","['washington', 'd.c.', 'hostage', 'fbi', 'kidnapping', 'hacker', 'transport', 'prisoners', 'suspense', 'violence', 'car', 'chase', 'terrorism', 'action', 'hero']"
1572,Die Hard: With a Vengeance,"['Action', 'Thriller']","['bomb', 'taxi', 'riddle', 'robbery', 'detective', 'helicopter', 'gold', 'subway', 'ship', 'fistfight', 'police', 'sequel', 'deception', 'shootout', 'new', 'york', 'city', 'explosion', 'violence', 'car', 'chase', 'fbi', 'agent', 'simon', 'says', 'flashback', 'dump', 'truck', 'aqueduct', 'action', 'hero', 'federal', 'reserve', 'bank']"
1573,Die Hard 2,"['Action', 'Thriller']","['ambush', 'helicopter', 'journalist', 'based', 'novel', 'airport', 'hand', 'grenade', 'fistfight', 'cop', 'sequel', 'snow', 'dulles', 'international', 'airport', 'shootout', 'officer', 'involved', 'shooting', 'terrorism', 'explosion', 'church', 'violence', 'sabotage', 'talkie', 'swat', 'team', 'air', 'traffic', 'control', 'commando', 'unit', 'snowmobile']"
1574,Chicago,"['Action', 'Comedy', 'Crime', 'Drama', 'Music']","['chicago', 'based', 'play', 'musical', 'prison', 'matron', 'jazz', 'age', 'nude', 'man', 'murdered']"
1576,Resident Evil,"['Horror', 'Action', 'Science', 'Fiction']","['undercover', 'mutant', 'dystopia', 'conspiracy', 'zombie', 'based', 'video', 'game']"
1577,Resident Evil: Apocalypse,"['Horror', 'Action', 'Science', 'Fiction']","['martial', 'arts', 'mutant', 'dystopia', 'rescue', 'conspiracy', 'evil', 'corporation', 'zombie', 'based', 'video', 'game']"
1578,Raging Bull,['Drama'],"['transporter', 'jealousy', 'violent', 'husband', 'paranoia', 'boxer', 'biography', 'fistfight', 'broken', 'nose', 'sport', 'domestic', 'violence', 'extreme', 'violence', 'over-the-hill', 'fighter']"
1579,Apocalypto,"['Action', 'Adventure', 'Drama', 'Thriller']","['loss', 'family', 'solar', 'eclipse', 'slavery', 'jaguar', 'village', 'maya', 'civilization', 'forest', 'tribe', 'human', 'sacrifice', 'central', 'america', 'maya', 'ancient', 'civilization', 'yucatec', 'maya', 'language']"
1581,The Holiday,"['Comedy', 'Romance']","['holiday', 'london', 'england', 'film', 'making', 'christmas', 'party', 'country', 'house', 'room', 'exchange', 'surrey', 'romantic', 'comedy', 'multiple', 'storylines', 'woman', 'director', 'christmas']"
1584,School of Rock,"['Comedy', 'Music']","['rock', 'roll', 'rock', 'high', 'school', 'music', 'band']"
1586,Secret Window,"['Thriller', 'Mystery']","['alcohol', 'adultery', 'detective', 'mississippi', 'jealousy', 'isolation', 'paranoia', 'motel', 'window', 'nightmare', 'letter', 'notebook', 'police', 'murder', 'mystery', 'arson', 'writer', 'divorce']"
1587,What's Eating Gilbert Grape,"['Romance', 'Drama']","['brother', 'brother', 'relationship', 'mentally', 'disabled', 'iowa', 'widow', 'dysfunctional', 'family', 'independent', 'film']"
1588,Bring It On,['Comedy'],"['cheerleader', 'sport', 'high', 'school', 'teenage', 'girl', 'cheerleading', 'cheering', 'crowd']"
1592,Primal Fear,"['Crime', 'Drama', 'Mystery', 'Thriller']","['corruption', 'bishop', 'court', 'case', 'pornographic', 'video', 'court', 'psychopathy']"
1593,Night at the Museum,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['museum', 'skeleton', 'night', 'shift', 'chaos', 'khan', 'maya', 'civilization', 'natural', 'history', 'roosevelt', 'dinosaur', 'based', 'book', 'magical', 'object', 'security', 'guard', 'inanimate', 'objects', 'coming', 'life']"
1597,Meet the Parents,"['Comedy', 'Romance']","['cia', 'airport', 'cat', 'jew', 'orderly', 'airplane', 'father-in-law', 'epistaxis', 'daughter', 'lost', 'baggage', 'urn', 'pavilion', 'volleyball', 'hospital', 'wedding']"
1598,Cape Fear,"['Crime', 'Thriller']","['prison', 'child', 'abuse', 'rape', 'small', 'town', 'daughter', 'police', 'revenge', 'lawyer', 'cigar', 'smoking', 'fear', 'dog', 'rapist']"
1607,A Bronx Tale,"['Drama', 'Crime']","['gambling', 'father', 'son', 'relationship', 'black', 'people', 'italian', 'loyalty', 'gangster', 'boss', 'funeral', 'cocktail', 'gang', 'leader', 'nostalgia', 'game', 'dice', 'bus', 'driver', 'best', 'friend', 'extreme', 'violence', 'witness', 'murder', 'hoodlum', 'xenophobia', 'father', 'figure']"
1620,Hitman,"['Action', 'Crime', 'Drama', 'Thriller']","['assassin', 'secret', 'identity', 'intelligence', 'soviet', 'union', 'russia', 'celibacy', 'hitman', 'secret', 'society', 'power', 'power', 'takeover', 'adversary', 'government', 'execution', 'violence', 'killer', 'based', 'video', 'game', 'secret', 'formula']"
1621,Trading Places,['Comedy'],"['christmas', 'tree', 'rags', 'riches', 'broker', 'beggar', 'dollar', 'wager', 'fish', 'water', 'millionaire', 'commodities', 'investor', 'big', 'shot', 'hoodlum', 'wrongful', 'arrest', 'santa', 'hat']"
1624,Liar Liar,['Comedy'],"['california', 'workaholic', 'birthday', 'lie', 'pregnancy', 'birth', 'wish', '1990s']"
1632,Mississippi Burning,"['Thriller', 'Crime', 'Drama']","['suicide', 'klan', 'mississippi', 'sheriff', 'shotgun', 'deputy', 'sheriff', 'fbi', 'motel', 'funeral', 'u.s.', 'navy', 'victim', 'murder', 'burning', 'cross', 'police', 'rope', 'racism', 'violence', 'fbi', 'agent', 'based', 'true', 'events']"
1634,Free Willy,"['Family', 'Adventure']","['social', 'work', 'social', 'worker', 'human', 'animal', 'relationship', 'whale', 'freedom', 'best', 'friend', 'amusement', 'park']"
1635,The Island,"['Action', 'Thriller', 'Science', 'Fiction', 'Adventure']","['clone', 'transplantation', 'love', 'ones', 'life', 'dystopia', 'genetics', 'freedom', 'escape', 'cloning', 'plague']"
1636,Bedazzled,"['Fantasy', 'Comedy', 'Romance']","['love', 'ones', 'life', 'wish', 'sale', 'soul', 'pact', 'devil', 'demon']"
1637,Speed,"['Action', 'Adventure', 'Crime']","['bomb', 'airport', 'bus', 'bus', 'ride', 'highway', 'bomb', 'planting']"
1639,Speed 2: Cruise Control,"['Action', 'Adventure', 'Thriller']","['boat', 'cruise', 'computer', 'disaster', 'diamond', 'collision', 'course']"
1640,Crash,['Drama'],"['race', 'politics', 'daughter', 'ins', 'taller', 'inst', 'aller', 'instal', 'ler', 'police', 'fall', 'car', 'crash', 'racism', 'bigotry', 'social', 'services', 'collision']"
1642,The Net,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']","['cheating', 'new', 'identity', 'computer', 'virus', 'chase', 'computer', 'stalking']"
1645,A Time to Kill,"['Crime', 'Drama', 'Thriller']","['klan', 'rape', 'mississippi', 'jurors', 'blackmail', 'attempted', 'murder', 'forgiveness', 'court', 'shooting', 'murder', 'suspense', 'lawyer', 'trial', 'courtroom', 'racial', 'tension', 'kkk', 'racial', 'issues', 'courtroom', 'drama']"
1646,Freedom Writers,"['Crime', 'Drama']","['black', 'people', 'based', 'novel', 'holocaust', 'ghetto', 'diary', 'principal', 'witness', 'biography', 'daughter', 'high', 'school', 'racial', 'segregation', 'anne', 'frank', 'school', 'excursion', 'idealism', 'violence', 'schools', 'racial', 'tension', 'gang', 'violence', 'based', 'true', 'events']"
1647,The Recruit,"['Action', 'Thriller']","['spy', 'cia', 'extramarital', 'affair']"
1648,Bill & Ted's Excellent Adventure,"['Adventure', 'Comedy', 'Science', 'Fiction']","['jealousy', 'journey', 'past', 'freud', 'time', 'travel', 'heavy', 'metal', 'socrates', 'billy', 'kid', 'school', 'presentation', 'rhinoceros', 'phone', 'booth', 'world', 'peace', 'past', 'history', 'metal', 'best', 'friend', 'napoleon', 'bonaparte']"
1649,Bill & Ted's Bogus Journey,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science', 'Fiction']","['future', 'dying', 'death', 'heaven', 'time', 'travel', 'heavy', 'metal', 'diabolical', 'ego', 'afterlife', 'metal', 'robot', 'devil', 'doppelganger', 'seance']"
1656,The Legend of Zorro,"['Action', 'Adventure']","['california', 'spy', 'father', 'son', 'relationship', 'mexico', 'hero', 'marriage', 'crisis', 'sword', 'fight', 'divorce', 'american', 'civil', 'war']"
1669,The Hunt for Red October,"['Action', 'Adventure', 'Thriller']","['submarine', 'cold', 'war', 'russian', 'defection', 'jack']"
1677,Ray,"['Drama', 'Music']","['black', 'people', 'soul', 'country', 'music', 'loss', 'brother', '1970s', 'jazz', 'blindness', 'impaired', 'vision', 'georgia', 'overdose', 'bus', 'ride', 'record', 'producer', 'biography', 'rags', 'riches', 'childhood', 'trauma', 'gospel', 'indianapolis', 'record', 'label', 'recording', 'studio']"
1690,Hostel,['Horror'],"['bathroom', 'sex', 'amsterdam', 'europe', 'brothel', 'slovakia', 'backpacker', 'horror', 'gore', 'blood', 'torture', 'business', 'card', 'doberman', 'hostel', 'surgery', 'elite', 'club', 'fingers']"
1691,Hostel: Part II,['Horror'],"['prague', 'bratislava', 'castration', 'ladies', 'man', 'student', 'torture', 'penis', 'torture', 'porn']"
1696,The Devil's Rejects,"['Drama', 'Horror', 'Crime']","['sadistic', 'killing', 'fire', 'sheriff', 'bounty', 'hunter', 'cocaine', 'motel', 'sadism', 'psychopath', 'road', 'trip', 'sequel', 'murder', 'rampage', 'antisocial', 'personality', 'disorder', 'serial', 'killer', 'shootout', 'torture', 'corpse', 'sadist', 'extreme', 'violence', 'brutality', 'maniac', 'violence', 'stabbing', 'killing', 'spree', 'held', 'gunpoint', 'cult', 'film', 'roadkill', 'macabre', 'misogynist', 'road', 'movie', 'killer', 'clown', 'painted', 'face', 'evil', 'clown', 'homicidal', 'maniac', 'sadistic', 'horror']"
1700,Misery,"['Drama', 'Thriller']","['nurse', 'psychopath', 'car', 'crash', 'author', 'obsessed', 'fan', 'blizzard', 'broken', 'leg']"
1701,Con Air,"['Action', 'Thriller', 'Crime']","['prison', 'ambush', 'helicopter', 'airport', 'gas', 'station', 'undercover', 'mexican', 'standoff', 'bravery', 'hijacking', 'escape', 'shootout', 'u.s.', 'marshal', 'las', 'vegas', 'explosion', 'brutality', 'violence', 'convict', 'desert', 'war', 'hero', 'dea', 'agent', 'motorcycle', 'chase']"
1724,The Incredible Hulk,"['Science', 'Fiction', 'Action', 'Adventure']","['new', 'york', 'rio', 'marvel', 'comic', 'super', 'hero', 'based', 'comic', 'run', 'fugitive', 'super', 'soldier', 'stark', 'virginia', 'military', 'hulk', 'marvel', 'cinematic', 'universe', 'angry', 'bruce', 'banner']"
1726,Iron Man,"['Action', 'Science', 'Fiction', 'Adventure']","['middle', 'east', 'arms', 'dealer', 'marvel', 'comic', 'super', 'hero', 'based', 'comic', 'stark', 'iron', 'man', 'marvel', 'cinematic', 'universe', 'counter', 'terrorism', 'agent']"
1729,The Forbidden Kingdom,"['Action', 'Adventure', 'Fantasy']","['teenager', 'urination', 'staff', 'warrior', 'monkey', 'king']"
1734,The Mummy Returns,"['Adventure', 'Action', 'Fantasy']","['son', 'ancient', 'egypt', 'bracelet']"
1735,The Mummy: Tomb of the Dragon Emperor,"['Adventure', 'Action', 'Fantasy']",[]
1738,Next,"['Action', 'Science', 'Fiction', 'Thriller']","['fortune', 'teller']"
1771,Captain America: The First Avenger,"['Action', 'Adventure', 'Science', 'Fiction']","['new', 'york', 'usa', 'world', 'war', 'nazis', 'marvel', 'comic', 'super', 'hero', 'based', 'comic', 'nazi', 'germany', 'period', 'drama', 'brooklyn', 'new', 'york', 'city', 'captain', 'america', 'marvel', 'cinematic', 'universe']"
1777,Fahrenheit 9/11,[],[]
1788,Footloose,"['Drama', 'Family', 'Music', 'Romance']","['dancing', 'dancer', 'dance', 'music', 'dance', 'teacher']"
1807,Elephant,"['Drama', 'Crime']","['video', 'game', 'gun', 'classroom', 'mass', 'murder', 'girlfriend', 'columbine', 'student']"
1813,The Devil's Advocate,"['Drama', 'Horror', 'Mystery', 'Thriller']","['child', 'abuse', 'southern', 'usa', 'obsession', 'subway', 'nudity', 'bible', 'seduction', 'hallucination', 'ambition', 'devils', 'son', 'marriage', 'crisis', 'pact', 'devil', 'crooked', 'lawyer', 'evil', 'spirit', 'satan', 'religion', 'lust', 'courtroom', 'temptation', 'law', 'firm', 'new', 'york', 'city', 'seven', 'deadly', 'sins', 'ethics', 'gainesville', 'florida']"
1817,Phone Booth,"['Thriller', 'Drama']","['terrorist', 'phone', 'booth', 'psychopath']"
1819,"You, Me and Dupree","['Comedy', 'Romance']","['roommate', 'love', 'ones', 'life', 'newlywed']"
1824,50 First Dates,"['Comedy', 'Romance']","['amnesia', 'hawaii', 'lady', 'killer', 'romantic', 'comedy']"
1825,Over the Top,"['Action', 'Drama']","['sport', 'bad', 'father-in-law']"
1830,Lord of War,"['Crime', 'Drama', 'Thriller']","['cold', 'war', 'weapon', 'arms', 'dealer']"
1832,Dogma,"['Fantasy', 'Comedy', 'Adventure']","['angel', 'wisconsin', 'church', 'service', 'church']"
