id,title,genres,keywords
5549.0,RoboCop 2,"['Action', 'Adventure', 'Crime', 'Science', 'Fiction', 'Thriller']","['cyborg', 'police', 'sequel', 'cyberpunk', 'robot', 'drug', 'police', 'officer']"
856.0,Who Framed Roger Rabbit,"['Fantasy', 'Animation', 'Comedy', 'Crime', 'Family']","['falsely', 'accused', 'film', 'business', 'hiding', 'place', 'suspicion', 'murder', 'mental', 'breakdown', 'innocence', 'cartoon', 'cartoon', 'sex', 'love', 'sickness', 'private', 'detective', 'movie', 'star', 'live', 'action', 'animation']"
699.0,For Your Eyes Only,"['Adventure', 'Action', 'Thriller']","['london', 'england', 'submarine', 'england', 'sea', 'assassin', 'mountain', 'undercover', 'olympic', 'games', 'drug', 'traffic', 'secret', 'mission', 'secret', 'intelligence', 'service', 'kgb', 'coral', 'reef', 'ski', 'jump', 'parrot', 'cryptographic', 'device', 'gang', 'smugglers', 'figure', 'skating', 'motorcycle', 'monastery', 'british', 'secret', 'service', 'skiing']"
709.0,Licence to Kill,"['Adventure', 'Action', 'Thriller']","['corruption', 'florida', 'secret', 'identity', 'liberation', 'prisoners', 'drug', 'traffic', 'floatplane', 'transport', 'prisoners', 'tank', 'car', 'florida', 'keys', 'coast', 'guard', 'airplane', 'british', 'secret', 'service']"
492.0,Being John Malkovich,"['Fantasy', 'Drama', 'Comedy']","['individual', 'transvestism', 'sexual', 'identity', 'witch', 'identity', 'subconsciousness', 'new', 'identity', 'pet', 'chimp', 'puppeteer', 'appropriation', 'another', 'human', 'externally', 'controlled', 'action', 'married', 'couple', 'brain', 'pet', 'shop', 'door', 'secret', 'love']"
9481.0,The Bone Collector,"['Drama', 'Mystery', 'Thriller', 'Crime']","['paraplegic', 'investigation', 'psychopath']"
9008.0,The Insider,"['Drama', 'Thriller']","['spy', 'newspaper', 'research', 'interview', 'tobacco', 'insider', 'conspiracy', 'theory', 'reporter', 'whistleblower', 'columbia', 'broadcasting', 'system', 'tobacco', 'industry']"
37094.0,Falling Down,"['Crime', 'Drama', 'Thriller']","['detective', 'homophobia', 'desperation', 'heart', 'attack', 'vandalism', 'rocket', 'launcher', 'traffic', 'jam', 'retirement', 'gang', 'briefcase', 'violence', 'divorce', 'anger', 'police', 'car', 'pier', 'hispanic', 'freeway', 'inequality', 'road', 'rage', 'uzi', 'urban', 'decay', 'convenience', 'store', 'birthday', 'present', 'laid', 'price', 'gouging']"
957.0,Spaceballs,"['Comedy', 'Science', 'Fiction']","['android', 'laser', 'gun', 'swordplay', 'temple', 'space', 'marine', 'space', 'battle', 'space', 'travel', 'space', 'mission', 'galaxy', 'comb', 'altar', 'magnet', 'beam', 'jam', 'speed', 'light', 'plastic', 'surgery', 'password', 'shield', 'nose', 'spoof']"
1621.0,Trading Places,['Comedy'],"['christmas', 'tree', 'rags', 'riches', 'broker', 'beggar', 'dollar', 'wager', 'fish', 'water', 'millionaire', 'commodities', 'investor', 'big', 'shot', 'hoodlum', 'wrongful', 'arrest', 'santa', 'hat']"
1832.0,Dogma,"['Fantasy', 'Comedy', 'Adventure']","['angel', 'wisconsin', 'church', 'service', 'church']"
2668.0,Sleepy Hollow,"['Drama', 'Fantasy', 'Thriller', 'Mystery']","['head', 'horseman', 'head']"
36643.0,The World Is Not Enough,"['Adventure', 'Action', 'Thriller']","['british', 'mission', 'oil', 'heiress', 'spain', 'british', 'secret', 'service']"
9647.0,Scrooged,"['Fantasy', 'Comedy', 'Drama']","['holiday', 'ratings', 'comedy', 'scrooge', 'christmas', 'carol', 'ghost', 'christmas']"
10998.0,Fatal Attraction,"['Romance', 'Drama', 'Thriller', 'Horror', 'Mystery']","['sexual', 'obsession', 'wife', 'husband', 'relationship', 'deceived', 'wife', 'marriage', 'crisis', 'suspense', 'lawyer', 'extramarital', 'affair', 'erotic', 'movie']"
11005.0,Awakenings,['Drama'],"['coma', 'based', 'novel', 'miracle', 'frustration', 'hope', 'based', 'true', 'story', 'hospital', 'medical', 'experiment', 'illness', 'woman', 'director', 'comatose']"
2924.0,Backdraft,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['brother', 'brother', 'relationship', 'corruption', 'chicago', 'fire', 'office', 'firemen', 'danger', 'life', 'investigation', 'psychopath', 'rescue', 'arson', 'explosion', 'pyromaniac']"
177.0,The Fisher King,"['Comedy', 'Drama']","['holy', 'grail', 'homeless', 'person', 'loss', 'lover', 'mental', 'disease', 'sense', 'guilt', 'suppressed', 'past', 'yuppie', 'cynic', 'fantasy', 'self-discovery', 'housebreaking', 'forgiveness', 'gun', 'rampage', 'talk', 'show', 'legend', 'unsociability', 'person', 'running', 'amok']"
9946.0,End of Days,"['Action', 'Fantasy', 'Horror', 'Mystery']","['christianity', 'sex', 'new', 'years', 'eve', 'pastor', 'nudity', 'nightmare', 'bible', 'satanist', 'faith', 'atheist', 'suspense', 'priest', 'hospital', 'train', 'new', 'york', 'city', 'explosion', 'church', 'violence', 'devil', 'demon', 'woman', 'jeopardy', 'satanic', 'flashback', 'stigmata']"
863.0,Toy Story 2,"['Animation', 'Comedy', 'Family']","['museum', 'prosecution', 'identity', 'crisis', 'airplane', 'flea', 'market', 'collector', 'teamwork', 'friendship', 'rescue', 'team', 'garage', 'sale', 'toy', 'comes', 'life', 'personification', 'inanimate', 'objects', 'coming', 'life']"
10402.0,Deuce Bigalow: Male Gigolo,['Comedy'],"['fish', 'aquarium', 'carnival', 'house', 'call', 'boy', 'vacation', 'illegal', 'prostitution']"
497.0,The Green Mile,"['Fantasy', 'Drama', 'Crime']","['southern', 'usa', 'black', 'people', 'mentally', 'disabled', 'based', 'novel', 'heal', 'death', 'row', 'jail', 'guard', 'great', 'depression', 'prison', 'guard', 'electric', 'chair', 'magic', 'realism', 'healing', 'death', 'row', 'inmate', '1930s']"
2277.0,Bicentennial Man,"['Comedy', 'Science', 'Fiction']","['android', 'hologram', 'freedom', 'futuristic', 'robot']"
10137.0,Stuart Little,"['Animation', 'Fantasy', 'Family', 'Comedy']","['brother', 'brother', 'relationship', 'based', 'novel', 'cat', 'mouse', 'adoption', 'orphanage', 'step', 'brother', 'kids', 'family', 'new', 'york', 'city', 'twin', 'towers', 'gangster']"
334.0,Magnolia,['Drama'],"['farewell', 'regret', 'parent', 'child', 'relationship', 'suicide', 'attempt', 'becoming', 'adult', 'loss', 'father', 'dying', 'death', 'chance', 'child', 'prodigy', 'daughter', 'unsociability', 'reconciliation']"
9563.0,Any Given Sunday,['Drama'],"['american', 'football', 'trainer', 'training', 'american', 'football', 'coach', 'sport', 'american', 'football', 'stadium']"
1850.0,Man on the Moon,"['Comedy', 'Drama', 'Romance']","['show', 'business', 'comedian', 'wrestling']"
926.0,Galaxy Quest,"['Comedy', 'Family', 'Science', 'Fiction']","['space', 'battle', 'spaceship', 'spoof', 'fictional', 'show']"
1213.0,The Talented Mr. Ripley,"['Thriller', 'Crime', 'Drama']","['venice', 'italy', 'gay', 'new', 'york', 'lovesickness', 'double', 'life', 'dual', 'identity', 'jealousy', 'secret', 'identity', 'new', 'love', 'homicide', 'atlantic', 'ocean', 'new', 'identity', 'planned', 'murder', 'prosecution', 'yacht', 'ship', 'inferiority', 'false', 'identity', 'beguilement', 'rejection', 'inferiority', 'complex', 'ocean', 'liner', 'friendship', 'homosexuality', 'wealth', 'cowardliness', 'envy']"
10400.0,The Hurricane,['Drama'],"['prison', 'boxer', 'boxing', 'match', 'boxing', 'school', 'biography']"
3558.0,"Girl, Interrupted",['Drama'],"['based', 'novel', 'suicide', 'attempt', 'puberty', 'biography', 'borderline', 'personality', 'disorder']"
13342.0,Fast Times at Ridgemont High,['Comedy'],"['sex', 'based', 'novel', 'nudity', 'friendship', 'high', 'school', 'shopping', 'mall', 'bikini', 'bong', 'teacher', 'coming', 'age', 'marijuana', 'loss', 'virginity', 'drug', 'humor', 'teen', 'movie', 'rock', 'roll', 'stoner', 'irreverence', 'teen', 'comedy', 'dream', 'sequence', 'convenience', 'store', 'teenage', 'pregnancy', 'woman', 'director', 'abortion', 'surfer', 'dude']"
1883.0,Malcolm X,"['Drama', 'History']","['islam', 'new', 'york', 'prison', 'assassination', 'klan', 'muslim', 'police', 'brutality', 'beach', 'koran', 'jail', 'guard', 'prison', 'cell', 'bible', 'biography', 'martin', 'luther', 'king', 'nation', 'islam', 'civil', 'rights', 'movement', 'pilgrimage', 'cabriolet', 'police', 'historical', 'figure']"
2005.0,Sister Act,"['Music', 'Comedy']","['church', 'choir', 'witness', 'protection', 'musical', 'gospel', 'concert', 'murder', 'singer', 'witness', 'murder', 'monastery']"
6279.0,Sister Act 2: Back in the Habit,"['Music', 'Comedy']","['musical', 'monastery']"
7305.0,Alive,"['Action', 'Adventure', 'Drama', 'Thriller']","['rugby', 'stranded', 'survival', 'airplane', 'wreck', 'airplane', 'crash', 'freezing', 'disaster', 'movie']"
9475.0,Scent of a Woman,['Drama'],"['suicide', 'attempt', 'blindness', 'impaired', 'vision', 'thanksgiving', 'boarding', 'school', 'prank', 'colonel', 'student', 'new', 'york', 'city', 'tears', 'change', 'heart', 'military']"
8872.0,Wayne's World,"['Music', 'Comedy']","['show', 'heavy', 'metal', 'television', 'producer', 'woman', 'director']"
11287.0,A League of Their Own,['Comedy'],"['baseball', 'world', 'war', 'sport', 'baseball', 'player', 'female', 'athlete', 'home', 'front', 'woman', 'director', '1940s']"
9869.0,Patriot Games,"['Drama', 'Action', 'Thriller', 'Crime']","['assassination', 'assassin', 'repayment', 'ira', 'jack']"
619.0,The Bodyguard,"['Thriller', 'Action', 'Drama', 'Music', 'Romance']","['sister', 'sister', 'relationship', 'anonymous', 'letter', 'diva', 'bodyguard', 'oscar', 'award']"
9374.0,Death Becomes Her,"['Fantasy', 'Comedy']","['jealousy', 'beauty', 'immortality', 'rivalry', 'potion', 'drinking']"
1923.0,Twin Peaks: Fire Walk with Me,"['Drama', 'Mystery']","['detective', 'sexual', 'abuse', 'bar', 'small', 'town', 'orgy', 'surreal', 'investigation', 'supernatural', 'murder', 'suspense', 'based', 'series', 'rural', 'setting', 'prostitution', 'drugs', 'addiction', 'disturbed', 'teenager', 'cameos']"
10158.0,White Men Can't Jump,"['Comedy', 'Drama']","['white', 'trash', 'male', 'friendship', 'friendship', 'sport', 'basketball', 'racial', 'segregation', 'street', 'ball', 'jeopardy', 'hoodlum', 'confidence', 'artist', 'hustling']"
4234.0,Scream 3,"['Horror', 'Mystery']","['mask', 'metal', 'detector', 'film', 'director', 'reporter', 'slasher', 'scream', 'series', 'murders']"
8374.0,The Boondock Saints,"['Action', 'Thriller', 'Crime']","['arbitrary', 'law', 'boston', 'twin', 'brother', 'russian', 'mafia', 'prologue', 'irish', 'police', 'station', 'pager']"
1907.0,The Beach,"['Drama', 'Adventure', 'Romance', 'Thriller']","['hippie', 'exotic', 'island', 'beach', 'map', 'group', 'dynamics', 'shark', 'attack', 'leader', 'thailand', 'community', 'backpacker', 'delusion', 'marijuana', 'youth', 'shark', 'extramarital', 'affair']"
2787.0,Pitch Black,"['Thriller', 'Science', 'Fiction', 'Action']","['darkness', 'dystopia', 'comet', 'alien', 'survival', 'eclipse', 'flask', 'corps']"
2069.0,The Whole Nine Yards,"['Comedy', 'Crime']","['bounty', 'gangster', 'boss', 'montreal', 'gangster', 'dentist', 'hoodlum']"
4816.0,Ghost Dog: The Way of the Samurai,"['Crime', 'Drama']","['deportation', 'hitman', 'mission', 'murder', 'book', 'code', 'telescope', 'beating', 'mafia', 'park', 'pigeon', 'ice', 'cream', 'haitian', 'player', 'rouge', 'arm', 'sling', 'racial', 'slur']"
2067.0,Mission to Mars,"['Science', 'Fiction']","['mars', 'spacecraft', 'space', 'travel', 'alien', 'long', 'take', 'outer', 'space', 'astronaut', 'dismemberment', 'alien', 'contact', 'trapped', 'space']"
622.0,The Ninth Gate,"['Horror', 'Mystery', 'Thriller']","['new', 'york', 'obsession', 'passion', 'collection', 'southern', 'france', 'antiquary', 'book', 'picture', 'puzzle', 'castle', 'satanism', 'demon', 'millionaire']"
968.0,Dog Day Afternoon,"['Crime', 'Drama', 'Thriller']","['bank', 'hostage', 'police', 'sex', 'change', 'one', 'day', 'shot', 'forehead', 'suicide', 'pact', 'bank', 'cashier', 'car', 'procession', 'attica', 'unhappy', 'marriage']"
820.0,JFK,"['Drama', 'Thriller', 'History']","['assassination', 'cia', 'homophobia', 'new', 'orleans', 'vietnam', 'war', 'john', 'kennedy', 'investigation', 'government', 'historical', 'figure', 'president', 'conspiracy', 'death', 'kennedy', 'assassination']"
462.0,Erin Brockovich,['Drama'],"['biography', 'based', 'true', 'story', 'single', 'mother', 'water', 'pollution', 'environmental', 'law']"
9532.0,Final Destination,['Horror'],"['omen', 'airplane', 'accident', 'corpse', 'death', 'experience']"
1541.0,Thelma & Louise,"['Drama', 'Thriller', 'Crime', 'Adventure']","['usa', 'southern', 'usa', 'waitress', 'self-defense', 'highway', 'arkansas', 'grand', 'canyon', 'drive', 'cliff']"
8469.0,Animal House,['Comedy'],"['sex', 'nudity', 'college', 'fraternity', 'gross', 'comedy', 'dean', 'fraternity', 'house', 'probation', '1960s', 'college', 'freshman', 'anarchic', 'comedy']"
925.0,Do the Right Thing,['Drama'],"['black', 'people', 'police', 'brutality', 'sun', 'glasses', 'culture', 'clash', 'street', 'war', 'heat', 'restaurant', 'critic', 'radio', 'transmission', 'punk', 'chaos', 'police', 'operation', 'pizzeria', 'pizza', 'money', 'racism', 'hip', 'hop', 'culture']"
1498.0,Teenage Mutant Ninja Turtles,"['Science', 'Fiction', 'Action', 'Adventure', 'Comedy', 'Family']","['skateboarding', 'martial', 'arts', 'mutant', 'pizza', 'delivery', 'ninja', 'new', 'york', 'city']"
11690.0,Bloodsport,['Action'],"['martial', 'arts', 'biography', 'sport', 'mixed', 'martial', 'arts']"
801.0,"Good Morning, Vietnam","['Comedy', 'Drama', 'War']","['rock', 'roll', 'radio', 'station', 'war', 'crimes', 'entertainer', 'explosive', 'cynic', 'radio', 'vietnam', 'war', 'u.s.', 'air', 'force', 'dying', 'death', 'radio', 'presenter', 'humor', 'saigon', 'provocation', 'right', 'justice']"
2085.0,Romeo Must Die,"['Action', 'Crime', 'Thriller']","['martial', 'arts', 'hip-hop', 'oakland', 'asian', 'asian', 'man', 'asian', 'lead']"
840.0,Close Encounters of the Third Kind,"['Science', 'Fiction', 'Drama']","['indiana', 'obsession', 'extraterrestrial', 'technology', 'evacuation', 'blackout', 'flying', 'saucer', 'secret', 'base', 'light', 'contact', 'beguilement', 'exchange', 'ufo', 'alien', 'vision', 'missing', 'person', 'mother', 'ship', 'escapade', 'obsessive', 'quest', 'life', 'turned', 'upside']"
2291.0,Jacob's Ladder,"['Drama', 'Mystery', 'Horror']","['violence', 'postal', 'worker', 'figment', 'imagination', 'oneiric']"
243.0,High Fidelity,"['Comedy', 'Drama', 'Romance', 'Music']","['chicago', 'music', 'record', 'rock', 'roll', 'record', 'store', 'soul', 'disc', 'jockey', 'pop', 'bruce', 'frederick', 'joseph', 'spring', 'steen', 'springs', 'teen', 'record', 'collection']"
10501.0,The Road to El Dorado,"['Adventure', 'Animation', 'Comedy', 'Family']","['gold', 'horse', 'sword', 'fight']"
879.0,Hook,"['Adventure', 'Fantasy', 'Comedy', 'Family']","['flying', 'swordplay', 'sword', 'fantasy', 'peter', 'pan', 'daughter', 'figure', 'rescue']"
11327.0,Midnight Express,"['Drama', 'Crime']","['prison', 'drug', 'smuggle', 'attempt', 'escape', 'escape', 'lawyer', 'torture', 'brutality']"
1700.0,Misery,"['Drama', 'Thriller']","['nurse', 'psychopath', 'car', 'crash', 'author', 'obsessed', 'fan', 'blizzard', 'broken', 'leg']"
10774.0,Network,['Drama'],"['corruption', 'sex', 'adultery', 'television', 'profit', 'nudity', 'power', 'ratings', 'murder', 'corporate', 'reporter', 'co-worker', 'meeting', 'news', 'fired', 'network', 'anchor', 'structure', 'rant']"
10747.0,The Outlaw Josey Wales,"['Drama', 'Western']","['showdown', 'loss', 'family', 'texas', 'settler', 'revenge', 'native', 'american', 'comanche', 'american', 'civil', 'war', '19th', 'century']"
10559.0,Frequency,"['Crime', 'Drama', 'Science', 'Fiction', 'Thriller']","['new', 'york', 'mother', 'detective', 'baseball', 'radio', 'firemen', 'future', 'time', 'race', 'aga', 'inst', 'time', 'investigation', 'father', 'history', 'murder', 'paranormal', 'rescue', 'family', 'relationships', 'escape', 'crime', 'explosion', 'flashback', 'phenomenon', 'amateur', 'radio', 'aurora', 'bore', 'alis', 'altering', 'history']"
106.0,Predator,"['Science', 'Fiction', 'Action', 'Adventure', 'Thriller']","['central', 'south', 'america', 'predator', 'alien', 'stalking', 'invisible', 'commando']"
1359.0,American Psycho,"['Thriller', 'Drama', 'Crime']","['based', 'novel', 'wall', 'street', 'psychopath', 'white', 'collar', 'harvard', 'business', 'school', 'child', 'divorce', 'unreliable', 'narrator', 'woman', 'director', 'voice', 'imitation']"
11977.0,Caddyshack,['Comedy'],"['golf', 'underwear', 'sport', 'golf', 'course', 'gopher']"
3536.0,U-571,"['Action', 'Drama', 'Thriller', 'War']","['submarine', 'world', 'war', 'north', 'atlantic', 'mission']"
1443.0,The Virgin Suicides,"['Drama', 'Romance']","['michigan', '1970s', 'youth', 'family', 'woman', 'director']"
98.0,Gladiator,"['Action', 'Drama', 'Adventure']","['rome', 'gladiator', 'arena', 'senate', 'roman', 'empire', 'emperor', 'slavery', 'battlefield', 'blood', 'ancient', 'world', 'father', 'daughter', 'relationship', 'combat', 'mother', 'son', 'relationship', 'dream', 'sequence', 'chariot', 'philosopher', 'barbarian', 'horde', '2nd', 'century', 'successor']"
10567.0,Dinosaur,"['Animation', 'Family']","['cataclysm', 'asteroid', 'leader', 'comet', 'animation', 'prehistoric', 'prehistoric', 'egg', 'dinosaur', 'nesting', 'grounds', 'prehistoric', 'creature', 'prehistoric', 'adventure', 'lemur', 'prehistoric', 'times']"
9285.0,Road Trip,"['Comedy', 'Adventure']","['female', 'nudity', 'sex', 'sexism', 'sperm', 'bank', 'erection', 'blonde', 'road', 'trip', 'sorority', 'politically', 'incorrect', 'pot', 'smoking', 'teen', 'movie', 'teen', 'sex', 'comedy', 'cross', 'country', 'political', 'stoner', 'sperm', 'donor', 'school', 'bus', 'losing', 'money', 'male', 'virgin', 'horniness', 'dorm', 'room', 'sex', 'tape', 'young', 'adult']"
955.0,Mission: Impossible II,"['Adventure', 'Action', 'Thriller']","['terror', 'spain', 'cia', 'helicopter', 'secret', 'identity', 'skyscraper', 'undercover', 'island', 'secret', 'mission', 'dying', 'death', 'secret', 'agent', 'computer', 'duel', 'lethal', 'virus', 'violence', 'rescue', 'team', 'agent', 'car', 'research', 'laboratory']"
8584.0,Shanghai Noon,"['Adventure', 'Action', 'Comedy', 'Western']","['princess', 'sioux', 'travel', 'rescue', 'native', 'american', 'chinese', 'cowboy', '19th', 'century']"
691.0,The Spy Who Loved Me,"['Adventure', 'Action', 'Thriller']","['london', 'england', 'submarine', 'england', 'assassination', 'spy', 'cairo', 'terrorist', 'egypt', 'mass', 'murder', 'pyramid', 'russia', 'planned', 'murder', 'secret', 'intelligence', 'service', 'kgb', 'villain', 'nuclear', 'missile', 'tanker', 'sphinx', 'warhead', 'jet', 'ski', 'utopia', 'murder', 'shark', 'killer', 'british', 'secret', 'service', 'skiing']"
698.0,Moonraker,"['Action', 'Adventure', 'Thriller', 'Science', 'Fiction']","['venice', 'mass', 'murder', 'space', 'marine', 'space', 'suit', 'mar', 'cus', 'square', 'space', 'battle', 'secret', 'base', 'laser', 'utopia', 'space', 'travel', 'boat', 'chase', 'astronaut', 'british', 'secret', 'service', 'weightlessness']"
9600.0,Big Momma's House,"['Crime', 'Comedy']",[]
985.0,Eraserhead,"['Drama', 'Fantasy', 'Horror', 'Science', 'Fiction']","['baby', 'mutant', 'claustrophobia', 'nightmare', 'pencil', 'eraser', 'surrealism', 'independent', 'film', 'torture', 'parallel', 'world', 'cool', 'hair']"
11368.0,Blood Simple,"['Crime', 'Drama', 'Thriller']","['assassin', 'wife', 'husband', 'relationship', 'planned', 'murder', 'lover', 'boss', 'employee', 'killer', 'dead', 'fish', 'extramarital', 'affair', 'shallow', 'grave']"
1551.0,Flatliners,"['Drama', 'Horror', 'Science', 'Fiction', 'Thriller']","['life', 'death', 'afterlife', 'swing', 'memory', 'medical', 'student', 'confetti']"
169.0,Predator 2,"['Science', 'Fiction', 'Action', 'Thriller']","['predator', 'war', 'drugs', 'extraterrestrial', 'technology', 'invisible']"
865.0,The Running Man,"['Action', 'Science', 'Fiction']","['prison', 'chase', 'hunting', 'human', 'beings', 'game', 'show', 'dystopia', 'dys', 'topic', 'future']"
9659.0,Mad Max,"['Adventure', 'Action', 'Thriller', 'Science', 'Fiction']","['chain', 'baby', 'bridge', 'dystopia', 'matter', 'life', 'death', 'benzine', 'partner', 'truck', 'motorcycle', 'motorcycle', 'gang', 'exploding', 'car']"
8810.0,Mad Max 2: The Road Warrior,"['Adventure', 'Action', 'Thriller', 'Science', 'Fiction']","['explosive', 'boomerang', 'pilot', 'chase', 'dystopia', 'deal', 'survivor', 'feral', 'child', 'australia', 'community', 'truck', 'sequel', 'independent', 'film', 'oil', 'wasteland', 'gang', 'rape', 'motorcycle', 'gang', 'violence', 'dog', 'desolate', 'oil', 'refinery', 'disfigurement', 'mask', 'music', 'box', 'oil', 'tanker', 'wanderer']"
9355.0,Mad Max Beyond Thunderdome,"['Action', 'Adventure', 'Science', 'Fiction']","['arena', 'sandstorm', 'dystopia', 'oasis', 'sequel', 'post', 'nuclear']"
635.0,Angel Heart,"['Horror', 'Mystery', 'Thriller']","['southern', 'usa', 'amnesia', 'drug', 'addiction', 'new', 'orleans', 'neurosis', 'heart', 'fan', 'sanatorium', 'aggression', 'animal', 'vision', 'blood', 'church', 'drug', 'demon', 'incest']"
9679.0,Gone in Sixty Seconds,"['Action', 'Crime', 'Thriller']","['brother', 'brother', 'relationship', 'detective', 'car', 'race', 'car', 'thief', 'blackmail', 'brother', 'remake', 'heist', 'betrayal', 'organized', 'crime', 'shootout', 'police', 'chase', 'explosion', 'violence', 'lock', 'pick', 'car', 'chase', 'stakeout', 'illegal', 'drugs', 'car', 'movie', 'stolen', 'cars', 'ford', 'mustang', 'black', 'light']"
6978.0,Big Trouble in Little China,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['china', 'town', 'magic', 'mystery']"
479.0,Shaft,"['Action', 'Adventure', 'Crime', 'Thriller']","['corruption', 'black', 'people', 'brother', 'sister', 'relationship', 'drug', 'dealer', 'revenge', 'murder', 'violence', 'drug', 'police', 'officer', 'xenophobia']"
7450.0,Titan A.E.,"['Animation', 'Action', 'Science', 'Fiction', 'Family', 'Adventure']","['monster', 'galaxy', 'dystopia', 'space', 'alien', 'animation', 'mission']"
7443.0,Chicken Run,"['Animation', 'Comedy', 'Family']","['chicken', 'freedom', 'escape', 'chicken', 'farm', 'pie', 'machine']"
2123.0,"Me, Myself & Irene",['Comedy'],['schizophrenia']
2024.0,The Patriot,"['Drama', 'History', 'War', 'Action']","['rebel', 'southern', 'usa', 'loss', 'son', 'martial', 'arts', 'general', 'loss', 'family', 'passion', 'insurgence', 'french', 'daughter', 'south', 'carolina', 'british', 'based', 'true', 'story', 'gore', 'mission']"
2133.0,The Perfect Storm,['Drama'],"['u.s.', 'air', 'force', 'grocery', 'jamaican', 'meteorologist', 'rescue', 'boat', 'marina', 'city', 'hall', 'flemish', 'cap', 'male', 'camaraderie', 'storm', 'sea']"
4247.0,Scary Movie,['Comedy'],"['sex', 'garage', 'psychopath', 'crude', 'humor', 'drug']"
1788.0,Footloose,"['Drama', 'Family', 'Music', 'Romance']","['dancing', 'dancer', 'dance', 'music', 'dance', 'teacher']"
36657.0,X-Men,"['Adventure', 'Action', 'Science', 'Fiction']","['mutant', 'marvel', 'comic', 'super', 'hero', 'based', 'comic', 'superhuman']"
2655.0,What Lies Beneath,"['Drama', 'Horror', 'Mystery', 'Thriller']","['secret', 'haunted', 'house', 'ouija', 'board', 'haunting', 'missing', 'girl', 'ghost']"
12107.0,Nutty Professor II: The Klumps,"['Fantasy', 'Comedy', 'Romance', 'Science', 'Fiction']","['alter', 'ego', 'mad', 'scientist', 'family', 'dean', 'research', 'laboratory']"
6282.0,Coyote Ugly,"['Comedy', 'Drama', 'Music', 'Romance']","['bar', 'musical', 'beautiful', 'woman']"
9383.0,Hollow Man,"['Action', 'Science', 'Fiction', 'Thriller']","['killing', 'human', 'experimentation', 'scientist', 'invisible', 'man', 'science', 'experiment']"
5551.0,Space Cowboys,"['Action', 'Adventure', 'Thriller']","['nasa', 'space', 'travel', 'astronaut', 'elderly']"
8843.0,The Cell,"['Horror', 'Science', 'Fiction', 'Thriller']","['drowning', 'therapist', 'virtual', 'reality', 'serial', 'killer', 'psychopathy', 'fbi', 'agent']"
37136.0,The Naked Gun: From the Files of Police Squad!,"['Comedy', 'Crime']","['baseball', 'aquarium', 'queen', 'elisa', 'beth', 'terrorism', 'illegal', 'drugs', 'criminal', 'investigation', 'buddy', 'cop', 'anarchic', 'comedy']"
37137.0,The Naked Gun 2½: The Smell of Fear,"['Comedy', 'Crime']","['washington', 'd.c.', 'usa', 'president', 'spoof', 'white', 'house']"
1588.0,Bring It On,['Comedy'],"['cheerleader', 'sport', 'high', 'school', 'teenage', 'girl', 'cheerleading', 'cheering', 'crowd']"
786.0,Almost Famous,"['Drama', 'Music']","['hotel', 'room', 'drug', 'addiction', 'stewardess', 'overdose', 'groupie', 'music', 'journalist', 'rock', 'heavy', 'metal', 'concert', 'swimming', 'pool', 'based', 'true', 'story', 'promiscuity', 'coming', 'age', 'road', 'domineering', 'mother', 'reconciliation', 'semi', 'autobiographical', 'innocence', 'lost', 'bus', 'trip', 'aspiring', 'writer']"
16.0,Dancer in the Dark,"['Drama', 'Crime', 'Music']","['individual', 'dancing', 'usa', 'robbery', 'factory', 'worker', 'secret', 'factory', 'small', 'town', 'dance', 'blindness', 'impaired', 'vision', 'death', 'penalty', 'immigrant', 'eye', 'operation', 'eyesight', 'fantasy', 'naivety', 'hereditary', 'disease', 'loss', 'eyesight', 'czech', 'dying', 'death', 'van', 'friendship', 'murder', 'teacher', 'debt', 'execution', 'crime', 'police', 'officer']"
10637.0,Remember the Titans,['Drama'],"['klan', 'american', 'football', 'trainer', 'sports', 'team', 'race', 'politics', 'coaction', 'apartheid', 'sport', 'high', 'school', 'racial', 'segregation', 'racist', 'based', 'true', 'story', 'american', 'football', 'player', 'xenophobia', 'head', 'coach']"
9003.0,Hellraiser,['Horror'],"['underworld', 'seduction', 'supernatural', 'pinhead', 'revenge', 'demon', 'puzzle', 'box', 'attic', 'cenobites', 'body', 'horror']"
1597.0,Meet the Parents,"['Comedy', 'Romance']","['cia', 'airport', 'cat', 'jew', 'orderly', 'airplane', 'father-in-law', 'epistaxis', 'daughter', 'lost', 'baggage', 'urn', 'pavilion', 'volleyball', 'hospital', 'wedding']"
641.0,Requiem for a Dream,"['Crime', 'Drama']","['drug', 'addiction', 'junkie', 'heroin', 'speed', 'diet', 'unsociability', 'illegal', 'prostitution']"
71.0,Billy Elliot,"['Drama', 'Comedy', 'Music']","['workers', 'quarter', 'dancing', 'class', 'strike', 'northern', 'england', 'scholarship', 'ballet']"
1636.0,Bedazzled,"['Fantasy', 'Comedy', 'Romance']","['love', 'ones', 'life', 'wish', 'sale', 'soul', 'pact', 'devil', 'demon']"
10647.0,Pay It Forward,"['Drama', 'Romance']","['childs', 'point', 'view', 'candlelight', 'vigil', 'good', 'deed', 'exotic', 'dancer', 'schoolteacher', 'extra', 'credit', 'assignment', 'disfigurement', 'junior', 'high', 'school', 'burn', 'injury', 'woman', 'director']"
